BHK_NO.,SQUARE_FT,ADDRESS,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS)
3,1315.0175,"Colaba,Maharashtra",18.9069,72.8106,650
4,2743.975185,"Sector-67 Gurgaon,Gurgaon",28.378021,77.063066,230
3,1300.052002,"Ahinsa Khand 1,Ghaziabad",28.9196,76.8972,100
4,6100.082713,"Sector-93 B Noida,Noida",28.5216,77.3863,590
2,1148.105626,"Gomti Nagar,Lucknow",26.851,81.0011,50
3,950.0059375,"Sector-10A Airoli,Lalitpur",28.44449,77.004317,240
2,1291.781043,"Sector-6 Gandhinagar,Gandhinagar",23.213646,72.634708,80
3,1684.919966,"Sector-78 Noida,Noida",28.560719,77.386208,100
2,1270.110076,"Talawali Chanda,Indore",22.66667,75.75,30
2,624.024961,"Chromepet,Chennai",12.95161,80.14097,32
3,1708.984375,"Kesora,Bhubaneswar",20.268552,85.876511,70
1,1000,"raja road,Dehradun",30.33,78.06,35
2,1304.996271,"Yelahanka,Bangalore",13.11389,77.59833,70
2,1200.192031,"Umbergaon,Valsad",20.167837,72.77484,25
3,1054.347826,"New Town,Kolkata",22.5922,88.484911,48.5
2,1145.194274,"Harni,Vadodara",22.337395,73.225215,28
3,1739.583333,"Patia,Bhubaneswar",20.353795,85.82102,83.5
3,1100.016923,"Nanamava Road,Rajkot",22.29691,70.79836,65
3,1220.232238,"Pallavaram,Chennai",12.968,80.1502,62
3,1298.113208,"Pallavaram,Chennai",12.968,80.1502,86
3,1232.107266,"Picnic Garden,Kolkata",22.54111,88.33778,68
4,3135.135135,"J.L.N.Marg,Jaipur",26.91667,75.86667,290
3,1638.065523,"Shalimar garden,Ghaziabad",28.686091,77.334644,63
3,217391.3043,"Roha,Lalitpur",24.69028,78.41889,100
2,1063.100137,"Siruseri,Chennai",12.833224,80.210726,62
3,940.0102547,"New Santoshpur,Kolkata",22.491938,88.386889,55
2,1285.189718,"Vaibhav Khand,Ghaziabad",28.9196,76.8972,63
2,1099.830795,"SV Auto Nagar,Tirupati",13.627615,79.455609,65
2,1125.169453,"Kharar,Mohali",30.74,76.65,24.9
3,2048.68643,"Saibaba Colony,Coimbatore",19.46304,76.434955,170
3,1779.835391,"Zirakpur,Chandigarh",30.662283,76.822397,51.9
3,1727.675197,"Arcot Road,Chennai",26.340786,78.947206,160
3,800,"Punjabi Bagh,Bhopal",23.258447,77.44113,22
2,700.7708479,"Gowalia Tank,Lalitpur",24.69028,78.41889,380
3,1595.259799,"Kakkanad,Kochi",9.930471,76.271273,70
3,1155.462185,"Panvel,Lalitpur",18.966114,73.148278,110
2,1014.906438,"Thakurpukur,Kolkata",22.461348,88.318428,32
2,949.8564171,"Sector-11 Taloja,Mumbai",30.760351,76.7889,43
2,978.313253,"Tagore Nagar,Lalitpur",26.893148,75.739769,40.6
4,2351.281448,"Sector-66 Gurgaon,Gurgaon",28.398408,77.056504,200
2,600,"Arera Colony,Bhopal",23.21118,77.43291,12
3,2387.096774,"Frazer Town,Bangalore",12.997946,77.612863,370
3,1179.487179,"Horamavu,Bangalore",13.0318,77.6583,46
1,585.0234009,"Moolakadai,Chennai",13.09,80.27,30
2,1200,"Ratan Lal Nagar,Kanpur",26.44589,80.289382,36
2,1000,"Gajuwaka,Visakhapatnam",17.7,83.2167,20
2,1285.092922,"New Town,Kolkata",22.5922,88.484911,65
2,1449.975834,"Navalur,Chennai",12.845659,80.231049,60
1,550,"Malnaka,Ratnagiri",16.98333,73.3,22
3,1250,"Arya Nagar,Kanpur",26.483325,80.320427,65
2,1231.093915,"Sector-34A Kharghar,Lalitpur",30.723966,76.766104,140
1,39361.75105,"Kurla (East),Maharashtra",19.06446,72.888131,8560
3,1001.112347,"Jagatpura,Jaipur",26.832353,75.841749,36
3,1600.150602,"Vaibhav Khand,Ghaziabad",28.9196,76.8972,85
3,1043.189369,"Punawale,Lalitpur",24.69028,78.41889,78.5
3,2144.476441,"Chandivali,Mumbai",18.96667,72.83333,350
1,600.1500375,"Shantikunj,Haridwar",29.892311,78.000723,16
3,2600.183542,"Model Town,Jaipur",28.187177,76.617838,85
2,1225.00704,"Ambalipura,Bangalore",12.915026,77.668562,87
1,90.25270758,"Roha,Maharashtra",18.4543,73.1147,2
3,1560.874089,"Kadugodi,Bangalore",12.995285,77.766797,90
2,1225,"New Alkapuri,Vadodara",22.31055,73.1695,29.4
3,1560.062402,"Tilak Nagar,Mumbai",19.068492,72.898896,260
2,1074.824308,"Sector 30 Sonipat,Sonipat",28.460854,77.055753,26
2,662.6905235,"Pokhran-2,Lalitpur",24.69028,78.41889,130
1,570.4971475,"Ambegaon Pathar,Pune",19.11667,73.73333,21
3,1700,"Annaiah Reddy Layout,Bangalore",17.883963,77.510233,85
2,880.0880088,"Guduvancheri,Chennai",12.842686,80.063733,24
2,2324.937725,"Ganesh Colony,Lalitpur",25.667401,78.463573,84
2,1085.069444,"Kachana,Raipur",21.245833,81.688456,25
2,517.7591384,"Veera Desai Road,Lalitpur",24.6902,78.416,150
2,800,"Noida Extension,Noida",28.579004,77.431173,29
2,1200,"kavesar,Mumbai",18.96667,72.83333,120
3,1394.636015,"Sector-74 Noida,Noida",28.577673,77.389781,72.8
3,1623.15704,"Kanakpura Road,Bangalore",12.896796,77.5724,120
2,1300,"Thottumugham,Kochi",9.930471,76.271273,54.6
1,650.026001,"Shanthi Colony,Chennai",13.028627,80.252681,75
3,1439.078989,"Zirakpur,Chandigarh",30.662283,76.822397,45
2,868.9715101,"Powai,Lalitpur",19.12,72.91,140
3,1525.262154,"Sarona,Raipur",21.241333,81.56801,48
3,1060.010258,"Gotanagar,Guwahati",26.16667,91.76667,62
3,1485.393629,"Mapusa,Goa",15.59197,73.80894,90
3,183564.5678,"Sector-152 Noida,Noida",28.442934,77.477933,8600
3,1399.631676,"Atladra,Vadodara",22.271018,73.154216,38
3,144347.8261,"Sholinganallur,Chennai",12.90015,80.22791,8300
2,1200.056473,"NIBM,Pune",18.475864,73.890009,85
3,898.1001727,"Hiranandani Estate,Lalitpur",19.255098,72.9815265,130
1,454.1326067,"Kharghar,Lalitpur",24.69028,78.41889,55
2,750.0487045,"Bevarly Park,Mumbai",19.097621,73.000882,77
2,1328.74313,"Wadala,Lalitpur",24.69028,78.41889,220
3,830.3349017,"Powai,Lalitpur",19.12,72.91,270
3,1217.920835,"Katara Hills,Bhopal",23.185756,77.498465,28
2,1277.003299,"Mahalaxmi,Mumbai",18.978006,72.806154,360
1,450,"Lokhandwala Kandivali East,Lalitpur",19.1955,72.8728,72
3,1566.1839,"Ahinsa Khand 1,Ghaziabad",28.9196,76.8972,93
3,1767.157544,"Palanpur,Surat",21.17,72.83,63.6
2,740.19245,"Santhekatte,Udupi",13.33222,74.74611,20
3,1918.496957,"Vesu,Surat",21.143354,72.770931,72.5
3,1619.170984,"Sector-107 Noida,Noida",28.546788,77.378494,100
2,1000,"Near Shoprix Mall,Meerut",28.59726,77.364764,32
1,450.0023684,"Marve Road,Mumbai",18.96667,72.83333,95
2,759.9746675,"Indirapuram,Ghaziabad",28.63676,77.36315,36
2,1100,"Ghorpadi,Pune",18.520209,73.905065,66
3,1420.454545,"Jayanagar,Bangalore",12.925,77.595,110
4,5250.032813,"Juhu,Lalitpur",19.1026,72.8243,2000
3,1950.162514,"Shivabagh,Mangalore",12.880425,74.858717,90
1,650.9482317,"Kovilambakkam,Chennai",12.942217,80.191094,50.8
3,906.0315817,"Kolshet Road,Maharashtra",19.249861,72.963866,140
2,1046.290425,"R Tallavalasa,Visakhapatnam",17.906709,83.412536,33
3,1688.001125,"Baner,Pune",18.558319,73.77588,120
3,1500.115393,"3rd Stage Vijayanagar,Mysore",12.327102,76.586441,65
2,571.0370032,"Ganesh Nagar,Pune",18.590877,73.862713,50
3,1009.003415,"Hastinapuram,Chennai",12.939086,80.148454,65
2,714.2857143,"Pragati Nagar,Latur",18.382608,76.565321,15
2,1100.016923,"7th Phase JP Nagar,Bangalore",35,136,65
2,1258.005489,"Kumaraswamy Layout,Bangalore",12.9041,77.5616,55
2,990.0990099,"Sector-35G Kharghar,Lalitpur",24.69028,78.41889,85
3,1768.688293,"Sector-92 Gurgaon,Gurgaon",28.409485,76.909236,62.7
2,2200,"Sector 23 Ulwe,Mumbai",18.973908,73.025106,110
2,1081.785598,"Bairiya,Patna",25.61,85.14139,33.2
2,1200.048002,"7th Phase JP Nagar,Bangalore",35,136,100
3,1315.23569,"Choodasandra,Bangalore",12.883959,77.683376,62.5
1,600.0857265,"Harsul,Aurangabad",19.915327,75.357541,14
2,874.8047311,"Moshi,Pune",18.669919,73.853723,39.2
3,1425.035626,"Erandwane,Pune",18.506,73.8319,190
4,2600.082542,"Sector-127 Mohali,Mohali",30.768683,76.650876,63
3,1650.041251,"Sector 7 Kharghar,Lalitpur",19.035407,73.065449,220
3,1445.086705,"Sector-76 Noida,Noida",28.567633,77.383124,90
4,3202.109625,"Vesu,Surat",21.143354,72.770931,170
3,1500.214316,"Baridih,Jamshedpur",22.800527,86.25166,70
2,1044.069802,"Pimple Saudagar,Pune",18.5956,73.7981,70.6
2,1094.196004,"Pappanaicken Pudur,Coimbatore",11.169483,76.616001,46
2,749.8295842,"Ashoka Garden,Bhopal",23.259859,77.427777,22
2,1085.77633,"Sector-10/B Ulwe,Maharashtra",18.964489,73.019574,100
2,1235.016346,"Chala,Vapi",20.386816,72.901148,34
2,581.0206839,"Dombivli (East),Mumbai",19.2167,73.0833,55.9
3,1356.521739,"Vanagaram,Chennai",13.062455,80.156453,62.4
5,1924.063622,"New RTO,Solapur",17.68333,75.91667,75
1,647.7732794,"Zirakpur,Chandigarh",30.662283,76.822397,14.4
3,1255.298337,"Sector-110 Mohali,Mohali",30.667746,76.669156,38.5
2,895.2380952,"Manapakkam,Chennai",13.0133,80.17286,47
2,1040.041602,"Sector-137 Noida,Noida",28.506454,77.409568,40
2,1150.337168,"Fulsungi,Rudrapur",28.976915,79.438291,29
3,1661.257008,"Sector 88 Faridabad,Faridabad",28.431862,77.351104,56.3
2,559.6925294,"Ghodbunder Road,Maharashtra",18.96,72.82,69.9
2,1136.363636,"Ibrahimpatnam,Vijayawada",16.51667,80.61667,35
1,31.78006662,"Parthala Khanjarpur,Noida",28.593122,77.400208,16.6
3,1600.272387,"Pholriwal,Jalandhar",31.261414,75.589997,47
2,1149.954002,"Anakaputhur,Chennai",12.9828,80.1264,50
2,1796.662786,"96, Gali No 2,Dharam singh Colony, Narwana.,Jind",29.598726,76.131211,46.3
3,1630.094044,"Baner,Pune",18.558319,73.77588,130
3,1736.842105,"Nahur,Mumbai",37.540131,127.068387,330
1,600.0109093,"Sakinaka,Mumbai",19.09188,72.889342,110
3,1200.129744,"Mansarovar Extension,Jaipur",26.8626,75.7633,37
3,1650.165017,"KT Nagar,Nagpur",21.174686,79.045846,85
3,1700.15456,"Panampally Nagar,Kochi",9.958883,76.295931,110
2,666.0666067,"Devguradia,Indore",22.680875,75.931323,14.8
2,990.0990099,"Sector-143 Noida,Noida",28.5035,77.426447,42
2,660.974938,"New Panvel,Maharashtra",18.966114,73.148278,72
1,750.0394758,"Malad (West),Lalitpur",19.1849,72.8347,95
2,699.8223801,"Sector 82 Faridabad,Faridabad",28.394375,77.357227,19.7
2,62736.84211,"Vadapalani,Chennai",13.0511,80.2125,5960
3,2015.503876,"Sector-70A Gurgaon,Gurgaon",28.384116,77.024406,130
3,1601.70697,"Zirakpur,Chandigarh",30.662283,76.822397,56.3
2,850.0772798,"Shanti Nagar,Nadiad",22.687427,72.868124,22
3,1994.870333,"Vaishali Nagar,Jaipur",26.91868,75.750399,70
2,930.1405106,"Sector-82 Noida,Noida",28.527597,77.389374,47
1,525.030525,"Keshav Nagar,Pune",27.16726,75.709505,43
2,750.1875469,"Kanjur marg (west),Lalitpur",24.69028,78.41889,180
4,2730.375427,"Ramagondanahalli,Bangalore",12.96991,77.59796,240
1,763.9726578,"Kendranagar,Vadodara",22.3,73.2,19
3,1500.110302,"Avanti Vihar,Raipur",21.244392,81.671075,68
2,1000,"Rajendra Nagar,Bareilly",28.386733,79.428446,30
2,633.8742394,"Boisar,Lalitpur",24.69028,78.41889,37.5
4,2424.242424,"Gandhi Nagar,Chennai",13.009441,80.254007,400
3,1654.285714,"Patia,Bhubaneswar",20.353795,85.82102,57.9
2,1354.166667,"Sector-106 Gurgaon,Gurgaon",28.50437,76.996356,130
3,1850.048685,"Sector-79 Noida,Noida",28.558047,77.392752,95
2,1080.159181,"Zirakpur,Mohali",30.65,76.82,38
2,1149.185123,"Sector-62 Noida,Noida",28.6221,77.3674,55
2,610.1281269,"Bally,Kolkata",22.65,88.34,20
2,1275.239107,"Zirakpur,Chandigarh",30.662283,76.822397,48
4,1850.038089,"Mulund (West),Mumbai",19.1759,72.9522,340
4,3100.0062,"Khar West,Lalitpur",19.0705,72.8309,1000
1,650.0956023,"Udyavara,Udupi",13.3097,74.7366,17
2,870.5882353,"Pammal,Chennai",12.975,80.13472,40.7
4,2465.367457,"Bhoganhalli,Bangalore",12.924893,77.700727,210
2,1217.532468,"Goregaon (East),Lalitpur",19.1615,72.8731,300
2,1462.765957,"Chembur,Lalitpur",19.05871,72.89969,220
1,696.0153123,"Sector-14 Bahadurgarh,Bahadurgarh",28.390964,77.334229,40
1,660.0353258,"Binny Pete,Bangalore",12.96991,77.59796,71
2,1309.662398,"Kulshekar,Mangalore",12.87028,74.88056,45
1,570.0521879,"Hingna Road,Nagpur",21.106063,79.006441,14.2
2,975,"Owale,Lalitpur",24.69028,78.41889,78
2,969.2966798,"Akshaya Nagar,Bangalore",12.96991,77.59796,54.3
2,966.1213448,"Malad (East),Maharashtra",19.1758,72.8643,150
1,495.049505,"Dombivli (East),Lalitpur",19.2167,73.0833,35
2,717.0016295,"Ghodbunder Road,Lalitpur",24.69028,78.41889,92.4
3,1658.202923,"Sector-35D Kharghar,Maharashtra",19.038205,73.06612,160
2,902.173913,"Rps Nagar,Patna",25.41667,85.16667,41.5
2,1281.208936,"Dera Bassi,Chandigarh",30.594843,76.84983,19.5
2,928.0032633,"Rajarhat,Kolkata",22.54111,88.33778,45.5
2,1307.070707,"Ananth Nagar,Bangalore",12.96991,77.59796,64.7
4,3055.555556,"Sudama Nagar,Indore",22.690454,75.83177,110
2,551.0142295,"Nahur East,Maharashtra",20.7,75.68333,91
3,1320.052802,"Pimpri Chinchwad,Pune",18.61862,73.80373,110
3,1453.333333,"Harnathpura,Jaipur",27.099584,75.481031,43.6
3,1830.096228,"Chandivali,Mumbai",18.96667,72.83333,310
1,578.9110958,"Kulhan,Dehradun",30.33,78.06,25.2
2,1189.262657,"Sector 76 Faridabad,Faridabad",28.365477,77.357795,35
1,418.3673469,"New Town,Kolkata",22.5922,88.484911,20.5
1,664.9892164,"Undri,Pune",18.452663,73.93104,37
2,1080.084299,"Kalyan (West),Mumbai",19.245347,73.124577,61.5
2,1175.194359,"ITI Layout,Bangalore",12.96991,77.59796,65
2,1200,"Sector-24 Dharuhera,Dharuhera",28.22,76.78,27
1,410.0337675,"Gulabi Nagar,Jaipur",26.91667,75.86667,17
3,1500,"Kengeri,Bangalore",12.919987,77.489265,78
5,1958.97898,"Ghatkopar (East),Mumbai",19.078305,72.905931,1000
2,1385,"Khajrana,Indore",22.738247,75.908196,55.4
3,1481.909857,"Powai,Mumbai",19.12,72.91,410
3,1750.087504,"Chembur (East),Mumbai",19.05871,72.89969,300
2,1371.087928,"Wadala,Maharashtra",19.015576,72.851441,230
2,850.1335924,"Sector-132 Noida,Noida",28.513121,77.381161,35
2,1199.850019,"Dholai,Jaipur",26.91667,75.86667,32
3,1685.772084,"Ramprastha Greens,Ghaziabad",28.651918,77.348794,100
4,2188.354826,"Bicholi Mardana,Indore",22.1764,75.8193,56
1,547.3828259,"Shalimar Garden Extension II,Ghaziabad",28.689982,77.339807,16
1,620.0676437,"Pallikaranai,Chennai",12.9377,80.2153,33
2,699.9236447,"Alandur,Chennai",13.00306,80.20389,55
3,1295.196978,"Sector-34 Noida,Noida",28.583704,77.360401,72
2,1065.025738,"Mulund (West),Mumbai",19.1759,72.9522,180
1,588.8951206,"Nandore,Palghar",19.737778,72.79534,21
2,433.9750084,"Majiwada,Mumbai",19.218498,72.992114,77.1
1,650.1422186,"Zirakpur,Chandigarh",30.662283,76.822397,16
2,1020.176831,"Thanisandra Main Road,Bangalore",13.055985,77.622157,45
2,795,"Ullagaram,Chennai",12.977463,80.196375,47.7
3,2371.882412,"Frazer Town,Bangalore",12.997946,77.612863,330
2,999.6775234,"Hadapsar,Pune",18.49667,73.94167,62
3,833.25618,"Mulund (West),Mumbai",19.1759,72.9522,180
1,456.6439181,"Anjurdive,Mumbai",18.96667,72.83333,45.5
3,1560.062402,"Zirakpur,Chandigarh",30.662283,76.822397,70
3,1314.084768,"Naktala,Kolkata",22.54111,88.33778,71
2,1110.0148,"New Housing Colony,Ranchi",23.35556,85.33472,45
3,1150.073565,"New Chandigarh,Chandigarh",30.73528,76.79111,46.9
1,680.0151114,"Sector-16 Ulwe,Maharashtra",19.076466,72.999804,54
4,3126.503127,"Sector-121 Mohali,Mohali",30.696627,76.693764,130
2,1300.202254,"Vikram Enclave,Ghaziabad",28.693866,77.33885,45
2,928.0263972,"Parnasree Palli,Kolkata",22.510165,88.301815,45
3,1250,"Vile Parle (East),Lalitpur",19.097244,72.846785,340
3,1700.186606,"Indirapuram,Ghaziabad",28.63676,77.36315,82
3,1483.244827,"Kenchenahalli, RR Nagar,Bangalore",13.1195,77.5837,81
2,1043.500946,"Mulund (East),Lalitpur",19.1649,72.9608,160
4,2600.028889,"Santoshpur,Kolkata",22.491938,88.386889,180
2,568.5345532,"Manjari Khurd,Pune",18.490075,73.968862,69.6
2,1154.451085,"Zirakpur,Chandigarh",30.662283,76.822397,36.7
3,1500.150015,"Brooke Bond First Cross,Bangalore",-37.7130075,144.9578428,100
2,1150.054765,"Kanjur Marg (East),Mumbai",19.221571,73.042474,210
4,2247.769389,"Mansarovar Extension,Jaipur",26.8626,75.7633,65.5
1,722.0216606,"Budigere,Bangalore",13.141581,77.749756,44
1,450.0121625,"Kolshet Road,Mumbai",19.249861,72.963866,74
2,715.2436299,"Katara Hills,Bhopal",23.185756,77.498465,16
2,927.1145343,"Billekahalli,Bangalore",12.90025,77.60103,65
2,1250,"4th Block Koramangala,Bangalore",12.9259,77.6229,95
2,914.9743361,"Tilak Nagar,Indore",22.719393,75.891886,41
1,430.8093995,"Jamtha,Nagpur",21.013045,79.029824,16.5
2,1200.349192,"Dharmapuri Road,Vizianagaram",18.089493,83.41039,27.5
2,883.0612791,"Noida Extension,Noida",28.579004,77.431173,33
3,1395.0539,"Sector-150 Noida,Noida",28.429614,77.481711,66
3,1230.12869,"Dr A.S Rao Nagar,Secunderabad",17.476609,78.545297,65
3,1300.068099,"Chandivali,Mumbai",18.96667,72.83333,210
3,1400.16802,"Sector-151 Noida,Noida",28.44414,77.465898,50
2,1050,"Madhurawada,Visakhapatnam",17.815234,83.35818,37.8
4,2492.130115,"Siddapura,Bangalore",12.953042,77.732643,190
2,952.0182788,"Chinthareddypalem,Nellore",14.43333,79.96667,25
2,1067.399479,"Shamsabad,Agra",27.140626,78.043277,36.9
3,2250.351617,"Sector-74A Mohali,Mohali",30.715271,76.681229,80
4,1397.821577,"Sector 84 Faridabad,Faridabad",28.40473,77.367514,53.9
2,920.1324991,"Sultan Palaya,Bangalore",50.817397,4.42145,50
2,1279.924153,"Thakkarwal,Ludhiana",30.857623,75.79918,54
3,1326.203209,"Nrupathunga Nagar,Bangalore",12.96991,77.59796,62
2,1075.268817,"Danteshwar,Vadodara",22.27547,73.218799,30
3,1230.633303,"Ghatkopar (East),Lalitpur",19.078305,72.905931,390
3,926.0331057,"Kanjur Marg (East),Lalitpur",24.69028,78.41889,240
2,670.0035471,"Ghatla,Lalitpur",24.69028,78.41889,170
3,1360,"Bariatu,Ranchi",23.399528,85.357421,51
2,1125.04018,"Manewada,Nagpur",21.093676,79.111965,35
3,1340.645948,"Baner Pashan Link Road,Pune",18.542235,73.828136,110
3,1700.102006,"Thottakkattukara,Kochi",9.930471,76.271273,100
3,1294.794664,"Rajpur,Kolkata",22.101107,88.374433,49.5
3,2080.203398,"Vasantha Vallabha Nagar,Bangalore",12.96991,77.59796,180
3,1992.997576,"BataNagar,Kolkata",22.50686,88.223965,74
3,1717.259324,"Kasavanhalli,Bangalore",12.9077,77.6755,99
2,757.8947368,"Vaishali Nagar,Jaipur",26.91868,75.750399,28.8
3,1165.660998,"Kandivali (East),Maharashtra",19.1955,72.8728,170
2,1220.025242,"Ananth Nagar,Bangalore",12.96991,77.59796,58
1,594.0594059,"Wagholi,Pune",18.5823,73.983,34.8
2,1198.919284,"Sector-68 Gurgaon,Gurgaon",28.376683,77.047179,71
2,1286.10584,"Sector-119 Noida,Noida",28.587711,77.403123,61
2,750,"Sector-2 Rajendra Nagar,Ghaziabad",28.684262,77.357147,30
1,680.0368834,"Koproli,Raigad",18.753059,73.067228,29.5
2,1165.331391,"Harni,Vadodara",22.337395,73.225215,32
4,2833.333333,"Nirman Nagar,Jaipur",19.980678,79.297436,170
2,1079.913607,"Indirapuram,Ghaziabad",28.63676,77.36315,70
1,2399.232246,"Chiplun,Ratnagiri",17.524875,73.520142,50
3,1238.543473,"Mira Road,Mumbai",19.283359,72.864964,100
1,570.1294159,"Sector-45 Noida,Noida",28.553374,77.355611,16.3
2,1276.935355,"Whitefield,Bangalore",12.9958935,77.761394,80
1,600.0489836,"Vijay Park,Lalitpur",19.26941,72.966637,49
3,988.533017,"Kandivali (West),Lalitpur",19.1983,72.8409,300
3,1650.302904,"Vaishnavi Layout,Bangalore",12.96991,77.59796,79
2,1050.030883,"Kundrathur High Road,Chennai",12.9974,80.0966,34
2,1105.079488,"Sector-76 Noida,Noida",28.567633,77.383124,57
2,930.028995,"Thakur Village,Lalitpur",12.91668,77.59196,170
4,2500,"Vile Parle (West),Mumbai",19.102075,72.841149,750
3,1798.3431,"Sector 4B Vasundhara,Ghaziabad",30.750026,76.802934,89
3,2349.62406,"Sector-91 Mohali,Mohali",30.698017,76.679016,100
3,1869.158879,"Sector-150 Noida,Noida",28.429614,77.481711,100
2,1175.020542,"Agra Road,Jaipur",26.91667,75.86667,42.9
2,728.073146,"Thiruvattiyur,Chennai",13.09,80.27,43
2,1150.218542,"Saibaba Colony,Coimbatore",19.46304,76.434955,50
3,1710.132535,"EPIP Zone,Bangalore",12.880475,75.022346,160
2,1200.181159,"TC Palaya,Bangalore",50.817397,4.42145,53
2,1100.196464,"Jankipuram,Lucknow",26.92652,80.948937,56
2,1046.353458,"Kharghar,Lalitpur",24.69028,78.41889,100
1,636.1323155,"Khalapur,Raigad",18.81667,73.26667,25
1,585.0312689,"Amboli,Lalitpur",24.69028,78.41889,87
2,891.8617614,"Zirakpur,Mohali",30.65,76.82,24
2,1270.186899,"Pimpri Chinchwad,Pune",18.61862,73.80373,70
3,1500,"Baner,Pune",18.558319,73.77588,96
3,1650.01375,"Khar West,Lalitpur",19.0705,72.8309,900
2,850.0303582,"Malad (East),Lalitpur",19.1758,72.8643,140
3,2220.324509,"Sai Gardens,Bangalore",32.126322,76.541845,130
3,1839.08046,"Whitefield,Bangalore",12.9958935,77.761394,160
3,1260.364842,"Chiplun,Ratnagiri",17.524875,73.520142,38
2,1310.168043,"Sector 18 Kamothe,Lalitpur",28.568846,77.324966,92
2,1425.178147,"NH-8,Dharuhera",12.973237,77.646859,48
2,1135.07378,"Kaikhali,Kolkata",22.632263,88.435382,50
2,1077.586207,"Chembur,Mumbai",19.05871,72.89969,240
3,1675.347222,"Sector 86 Faridabad,Faridabad",28.406388,77.342588,57.9
3,1141.064042,"Picnic Garden,Kolkata",22.54111,88.33778,80
2,969.8825932,"Suraksha Nagar,Bangalore",20.098413,79.10786,57
2,826.2856032,"Kandivali (West),Lalitpur",19.1983,72.8409,170
2,1142.857143,"Bettadasanapura,Bangalore",12.83544,77.634098,40
2,1193.800614,"Hosur Road,Bangalore",12.752264,77.452739,85.5
1,558.490566,"Kharar,Mohali",30.74,76.65,14.8
2,950.444861,"Byculla East,Maharashtra",18.977995,72.850686,360
2,1100.187266,"Makarpura,Vadodara",22.24124,73.200301,23.5
2,823.0452675,"Katara Hills,Bhopal",23.185756,77.498465,16
3,1300.390117,"Kongorpilly,Kochi",9.930471,76.271273,40
3,1300.284437,"Vasna-Bhayli-Road,Vadodara",22.288976,73.128222,32
2,1050.119332,"Sector-20 Roadpali,Lalitpur",28.5822,77.3293,66
3,1750.087504,"Sector-50 Noida,Noida",28.5679,77.3679,100
2,925.0693802,"Gajuwaka,Visakhapatnam",17.7,83.2167,40
3,1435.294118,"Zirakpur,Chandigarh",30.662283,76.822397,61
4,3349.92343,"Piplod,Surat",21.16094,72.773991,350
10,1480,"Gururaja Layout,Bangalore",12.96991,77.59796,370
3,1935.171746,"Sector-65 Mohali,Mohali",30.696627,76.693764,120
2,1000,"Raj Nagar Extension,Ghaziabad",26.900926,75.775927,30.5
1,550.1618123,"Sector-37 Noida,Noida",28.5688,77.3425,17
3,1432.780847,"Mayur Nagar,Jamnagar",22.467175,70.036636,38.9
1,460.0845561,"Sector 88 Faridabad,Faridabad",28.431862,77.351104,18.5
4,2137.103403,"Sector-3 Vaishali,Ghaziabad",28.6423,77.3445,130
3,1457.088737,"Doddakannelli,Bangalore",12.905538,77.694263,100
3,1348.604614,"sector-121 Noida,Noida",28.602325,77.401994,83.6
3,1500,"Sector-6 Kharghar,Lalitpur",19.043302,73.061357,210
2,900.090009,"Sasane Colony,Pune",19.194527,73.432404,60
4,1916.075877,"Ahinsa Khand 2,Ghaziabad",28.9196,76.8972,100
3,1683.084996,"Ghatkopar (East),Mumbai",19.078305,72.905931,340
1,688.7755102,"Varunji,Karad",17.276565,74.160386,13.5
